time,temp_ice,flood
2022-09-29 14:00:00,-2.825000047683716,0
2022-09-29 14:01:00,-2.887500047683716,0
2022-09-29 14:02:00,-2.8550000190734863,0
2022-09-29 14:03:00,-2.879999876022339,0
2022-09-29 14:04:00,-2.927500009536743,0
2022-09-29 14:05:00,-2.9674999713897705,0
2022-09-29 14:06:00,-2.9250001907348637,0
2022-09-29 14:07:00,-2.9250001907348637,0
2022-09-29 14:08:00,-2.952500104904175,0
2022-09-29 14:09:00,-2.867500066757202,0
2022-09-29 14:10:00,-2.007499933242798,0
2022-09-29 14:11:00,0.1400000005960464,1
2022-09-29 14:12:00,-0.4775000214576721,0
2022-09-29 14:13:00,-1.152500033378601,0
2022-09-29 14:14:00,-1.4600000381469729,0
2022-09-29 14:15:00,-1.6875,0
2022-09-29 14:16:00,-1.8125,0
2022-09-29 14:17:00,-1.7699999809265137,0
2022-09-29 14:18:00,-1.8025000095367432,0
2022-09-29 14:19:00,-1.8174999952316284,0
2022-09-29 14:20:00,-1.8650000095367432,0
2022-09-29 14:21:00,-1.930000066757202,0
2022-09-29 14:22:00,-1.892499923706055,0
2022-09-29 14:23:00,-1.8799999952316284,0
2022-09-29 14:24:00,-1.919999957084656,0
2022-09-29 14:25:00,-1.940000057220459,0
2022-09-29 14:26:00,-1.932500004768372,0
2022-09-29 14:27:00,-2.0225000381469727,0
2022-09-29 14:28:00,-2.0924999713897705,0
2022-09-29 14:29:00,-2.0799999237060547,0
2022-09-29 14:30:00,-2.0274999141693115,0
2022-09-29 14:31:00,-2.072499990463257,0
2022-09-29 14:32:00,-2.132500171661377,0
2022-09-29 14:33:00,-2.115000009536743,0
2022-09-29 14:34:00,-2.1625001430511475,0
2022-09-29 14:35:00,-2.237499952316284,0
2022-09-29 14:36:00,-2.177500009536743,0
2022-09-29 14:37:00,-2.1725001335144043,0
2022-09-29 14:38:00,-2.129999876022339,0
2022-09-29 14:39:00,-2.2300000190734863,0
2022-09-29 14:40:00,-2.212500095367432,0
2022-09-29 14:41:00,-2.3424999713897705,0
2022-09-29 14:42:00,-2.322499990463257,0
2022-09-29 14:43:00,-2.257499933242798,0
2022-09-29 14:44:00,-2.25,0
2022-09-29 14:45:00,-2.0974998474121094,0
2022-09-29 14:46:00,-2.2249999046325684,0
2022-09-29 14:47:00,-2.304999828338623,0
2022-09-29 14:48:00,-2.127500057220459,0
2022-09-29 14:49:00,-2.1499998569488525,0
2022-09-29 14:50:00,-2.352499961853028,0
2022-09-29 14:51:00,-2.407500028610229,0
2022-09-29 14:52:00,-2.3874998092651367,0
2022-09-29 14:53:00,-2.4200000762939453,0
2022-09-29 14:54:00,-2.3550000190734863,0
2022-09-29 14:55:00,-2.3550000190734863,0
2022-09-29 14:56:00,-2.4050002098083496,0
2022-09-29 14:57:00,-2.4049999713897705,0
2022-09-29 14:58:00,-2.369999885559082,0
2022-09-29 14:59:00,-2.387500047683716,0
2022-09-29 15:00:00,-2.365000009536743,0
2022-09-29 15:01:00,-2.4225001335144043,0
2022-09-29 15:02:00,-2.4175000190734863,0
2022-09-29 15:03:00,-2.307499885559082,0
2022-09-29 15:04:00,-2.3550000190734863,0
2022-09-29 15:05:00,-2.3499999046325684,0
2022-09-29 15:06:00,-2.3975000381469727,0
2022-09-29 15:07:00,-2.442500114440918,0
2022-09-29 15:08:00,-2.432500123977661,0
2022-09-29 15:09:00,-2.4749999046325684,0
2022-09-29 15:10:00,-2.494999885559082,0
2022-09-29 15:11:00,-2.509999990463257,0
2022-09-29 15:12:00,-2.505000114440918,0
2022-09-29 15:13:00,-2.494999885559082,0
2022-09-29 15:14:00,-2.507499933242798,0
2022-09-29 15:15:00,-2.505000114440918,0
2022-09-29 15:16:00,-2.5174999237060547,0
2022-09-29 15:17:00,-2.514999866485596,0
2022-09-29 15:18:00,-2.532500028610229,0
2022-09-29 15:19:00,-2.505000114440918,0
2022-09-29 15:20:00,-2.430000066757202,0
2022-09-29 15:21:00,-2.532500028610229,0
2022-09-29 15:22:00,-2.552500009536743,0
2022-09-29 15:23:00,-2.502500057220459,0
2022-09-29 15:24:00,-2.514999866485596,0
2022-09-29 15:25:00,-1.9375,0
2022-09-29 15:26:00,0.1174999997019767,1
2022-09-29 15:27:00,0.875,0
2022-09-29 15:28:00,0.6074999570846558,0
2022-09-29 15:29:00,0.367499977350235,0
2022-09-29 15:30:00,-0.0850000008940696,0
2022-09-29 15:31:00,-0.512499988079071,0
2022-09-29 15:32:00,-0.800000011920929,0
2022-09-29 15:33:00,-0.9524999856948853,0
2022-09-29 15:34:00,-1.087499976158142,0
2022-09-29 15:35:00,-1.2225000858306885,0
2022-09-29 15:36:00,-1.3149999380111694,0
2022-09-29 15:37:00,-1.382499933242798,0
2022-09-29 15:38:00,-1.3600000143051147,0
2022-09-29 15:39:00,-1.3550000190734863,0
2022-09-29 15:40:00,-1.340000033378601,0
2022-09-29 15:41:00,-1.3200000524520874,0
2022-09-29 15:42:00,-1.2925000190734863,0
2022-09-29 15:43:00,-1.1649999618530271,0
2022-09-29 15:44:00,-0.6949999928474426,0
2022-09-29 15:45:00,-1.2974998950958252,0
2022-09-29 15:46:00,-1.2400000095367432,0
2022-09-29 15:47:00,-1.2300000190734863,0
2022-09-29 15:48:00,-1.367500066757202,0
2022-09-29 15:49:00,-1.3275001049041748,0
2022-09-29 15:50:00,-1.3450000286102295,0
2022-09-29 15:51:00,-1.3975000381469729,0
2022-09-29 15:52:00,-1.3550000190734863,0
2022-09-29 15:53:00,-1.392499923706055,0
2022-09-29 15:54:00,-1.3324999809265137,0
2022-09-29 15:55:00,-1.4774999618530271,0
2022-09-29 15:56:00,-1.3925000429153442,0
2022-09-29 15:57:00,-1.2999999523162842,0
2022-09-29 15:58:00,-1.4225000143051147,0
2022-09-29 15:59:00,-1.3949999809265137,0
2022-09-29 16:00:00,-1.6124999523162842,0
2022-09-29 16:01:00,-1.757499933242798,0
2022-09-29 16:02:00,-1.7200000286102295,0
2022-09-29 16:03:00,-1.7374999523162842,0
2022-09-29 16:04:00,-1.7874999046325684,0
2022-09-29 16:05:00,-1.7774999141693115,0
2022-09-29 16:06:00,-1.6475000381469729,0
2022-09-29 16:07:00,-1.392499923706055,0
2022-09-29 16:08:00,-1.7350000143051147,0
2022-09-29 16:09:00,-1.7699999809265137,0
2022-09-29 16:10:00,-1.8424999713897705,0
2022-09-29 16:11:00,-1.877500057220459,0
2022-09-29 16:12:00,-1.875,0
2022-09-29 16:13:00,-1.8799999952316284,0
2022-09-29 16:14:00,-1.857500076293945,0
2022-09-29 16:15:00,-1.8849999904632568,0
2022-09-29 16:16:00,-1.9024999141693115,0
2022-09-29 16:17:00,-1.909999966621399,0
2022-09-29 16:18:00,-1.9175000190734863,0
2022-09-29 16:19:00,-1.9474999904632568,0
2022-09-29 16:20:00,-1.9900000095367432,0
2022-09-29 16:21:00,-2.0374999046325684,0
2022-09-29 16:22:00,-2.0174999237060547,0
2022-09-29 16:23:00,-2.0625,0
2022-09-29 16:24:00,-2.0349998474121094,0
2022-09-29 16:25:00,-2.0349998474121094,0
2022-09-29 16:26:00,-2.0974998474121094,0
2022-09-29 16:27:00,-2.127500057220459,0
2022-09-29 16:28:00,-2.0899999141693115,0
2022-09-29 16:29:00,-2.1750001907348637,0
2022-09-29 16:30:00,-2.1700000762939453,0
2022-09-29 16:31:00,-2.1700000762939453,0
2022-09-29 16:32:00,-2.095000028610229,0
2022-09-29 16:33:00,-2.132500171661377,0
2022-09-29 16:34:00,-2.122499942779541,0
2022-09-29 16:35:00,-2.1600000858306885,0
2022-09-29 16:36:00,-2.182500123977661,0
2022-09-29 16:37:00,-2.255000114440918,0
2022-09-29 16:38:00,-2.262500047683716,0
2022-09-29 16:39:00,-2.259999990463257,0
2022-09-29 16:40:00,-2.3249998092651367,0
2022-09-29 16:41:00,-2.3324999809265137,0
2022-09-29 16:42:00,-2.304999828338623,0
2022-09-29 16:43:00,-2.297499895095825,0
2022-09-29 16:44:00,-2.317499876022339,0
2022-09-29 16:45:00,-2.327499866485596,0
2022-09-29 16:46:00,-2.3975000381469727,0
2022-09-29 16:47:00,-2.452500104904175,0
2022-09-29 16:48:00,-2.452500104904175,0
2022-09-29 16:49:00,-2.434999942779541,0
2022-09-29 16:50:00,-2.4574999809265137,0
2022-09-29 16:51:00,-2.4725000858306885,0
2022-09-29 16:52:00,-2.452500104904175,0
2022-09-29 16:53:00,-2.4725000858306885,0
2022-09-29 16:54:00,-2.505000114440918,0
2022-09-29 16:55:00,-2.487499952316284,0
2022-09-29 16:56:00,-2.4850001335144043,0
2022-09-29 16:57:00,-2.5,0
2022-09-29 16:58:00,-2.497499942779541,0
2022-09-29 16:59:00,-2.490000009536743,0
2022-09-29 17:00:00,-2.4850001335144043,0
2022-09-29 17:01:00,-2.477499961853028,0
2022-09-29 17:02:00,-2.502500057220459,0
2022-09-29 17:03:00,-2.509999990463257,0
2022-09-29 17:04:00,-2.505000114440918,0
2022-09-29 17:05:00,-2.5,0
2022-09-29 17:06:00,-2.5274999141693115,0
2022-09-29 17:07:00,-2.514999866485596,0
2022-09-29 17:08:00,-2.507499933242798,0
2022-09-29 17:09:00,-2.5299999713897705,0
2022-09-29 17:10:00,-2.525000095367432,0
2022-09-29 17:11:00,-2.5199999809265137,0
2022-09-29 17:12:00,-2.547499895095825,0
2022-09-29 17:13:00,-2.539999961853028,0
2022-09-29 17:14:00,-2.5450000762939453,0
2022-09-29 17:15:00,-2.557499885559082,0
2022-09-29 17:16:00,-2.557499885559082,0
2022-09-29 17:17:00,-2.569999933242798,0
2022-09-29 17:18:00,-2.549999952316284,0
2022-09-29 17:19:00,-2.577499866485596,0
2022-09-29 17:20:00,-2.572499990463257,0
2022-09-29 17:21:00,-2.577499866485596,0
2022-09-29 17:22:00,-2.577499866485596,0
2022-09-29 17:23:00,-2.615000009536743,0
2022-09-29 17:24:00,-2.650000095367432,0
2022-09-29 17:25:00,-2.634999990463257,0
2022-09-29 17:26:00,-2.664999961853028,0
2022-09-29 17:27:00,-2.607499837875366,0
2022-09-29 17:28:00,-2.5749998092651367,0
2022-09-29 17:29:00,-2.5924999713897705,0
2022-09-29 17:30:00,-2.615000009536743,0
2022-09-29 17:31:00,-2.632500171661377,0
2022-09-29 17:32:00,-2.559999942779541,0
2022-09-29 17:33:00,-2.5824999809265137,0
2022-09-29 17:34:00,-2.577499866485596,0
2022-09-29 17:35:00,-2.640000104904175,0
2022-09-29 17:36:00,-2.6700000762939453,0
2022-09-29 17:37:00,-2.697499990463257,0
2022-09-29 17:38:00,-2.747499942779541,0
2022-09-29 17:39:00,-2.6550002098083496,0
2022-09-29 17:40:00,-2.650000095367432,0
2022-09-29 17:41:00,-2.6050000190734863,0
2022-09-29 17:42:00,-2.6675000190734863,0
2022-09-29 17:43:00,-2.690000057220459,0
2022-09-29 17:44:00,-2.619999885559082,0
2022-09-29 17:45:00,-2.680000066757202,0
2022-09-29 17:46:00,-2.692500114440918,0
2022-09-29 17:47:00,-2.7225000858306885,0
2022-09-29 17:48:00,-2.6875,0
2022-09-29 17:49:00,-2.6550002098083496,0
2022-09-29 17:50:00,-2.680000066757202,0
2022-09-29 17:51:00,-2.692500114440918,0
2022-09-29 17:52:00,-2.6449999809265137,0
2022-09-29 17:53:00,-2.657500028610229,0
2022-09-29 17:54:00,-2.6449999809265137,0
2022-09-29 17:55:00,-2.625,0
2022-09-29 17:56:00,-2.619999885559082,0
2022-09-29 17:57:00,-2.657500028610229,0
2022-09-29 17:58:00,-2.325000047683716,0
2022-09-29 17:59:00,-0.7475000023841858,1
2022-09-29 18:00:00,0.7300000190734863,0
2022-09-29 18:01:00,0.3600000143051147,0
2022-09-29 18:02:00,-0.3499999940395355,0
2022-09-29 18:03:00,-0.8100000023841858,0
2022-09-29 18:04:00,-0.9424999952316284,0
2022-09-29 18:05:00,-1.0399999618530271,0
2022-09-29 18:06:00,-1.2400000095367432,0
2022-09-29 18:07:00,-1.3049999475479126,0
2022-09-29 18:08:00,-1.315000057220459,0
2022-09-29 18:09:00,-1.3324999809265137,0
2022-09-29 18:10:00,-1.4299999475479126,0
2022-09-29 18:11:00,-1.4674999713897705,0
2022-09-29 18:12:00,-1.6050000190734863,0
2022-09-29 18:13:00,-1.6924999952316284,0
2022-09-29 18:14:00,-1.7374999523162842,0
2022-09-29 18:15:00,-1.7799999713897705,0
2022-09-29 18:16:00,-1.8324999809265137,0
2022-09-29 18:17:00,-1.8125,0
2022-09-29 18:18:00,-1.8025000095367432,0
2022-09-29 18:19:00,-1.752500057220459,0
2022-09-29 18:20:00,-1.7725000381469729,0
2022-09-29 18:21:00,-1.8025000095367432,0
2022-09-29 18:22:00,-1.7925000190734863,0
2022-09-29 18:23:00,-1.8424999713897705,0
2022-09-29 18:24:00,-1.887500047683716,0
2022-09-29 18:25:00,-1.9175000190734863,0
2022-09-29 18:26:00,-1.920000076293945,0
2022-09-29 18:27:00,-1.8849999904632568,0
2022-09-29 18:28:00,-1.965000033378601,0
2022-09-29 18:29:00,-1.9725000858306885,0
2022-09-29 18:30:00,-1.9525001049041748,0
2022-09-29 18:31:00,-1.9725000858306885,0
2022-09-29 18:32:00,-2.009999990463257,0
2022-09-29 18:33:00,-2.0274999141693115,0
2022-09-29 18:34:00,-2.095000028610229,0
2022-09-29 18:35:00,-2.130000114440918,0
2022-09-29 18:36:00,-2.112499952316284,0
2022-09-29 18:37:00,-2.1675000190734863,0
2022-09-29 18:38:00,-2.240000009536743,0
2022-09-29 18:39:00,-2.282500028610229,0
2022-09-29 18:40:00,-2.2225000858306885,0
2022-09-29 18:41:00,-2.237499952316284,0
2022-09-29 18:42:00,-2.3449997901916504,0
2022-09-29 18:43:00,-2.307499885559082,0
2022-09-29 18:44:00,-2.259999990463257,0
2022-09-29 18:45:00,-2.3125,0
2022-09-29 18:46:00,-2.317500114440918,0
2022-09-29 18:47:00,-2.387500047683716,0
2022-09-29 18:48:00,-2.3575000762939453,0
2022-09-29 18:49:00,-2.382500171661377,0
2022-09-29 18:50:00,-2.392500162124634,0
2022-09-29 18:51:00,-2.4050002098083496,0
2022-09-29 18:52:00,-2.4225001335144043,0
2022-09-29 18:53:00,-2.434999942779541,0
2022-09-29 18:54:00,-2.4574999809265137,0
2022-09-29 18:55:00,-2.477499961853028,0
2022-09-29 18:56:00,-2.4674999713897705,0
2022-09-29 18:57:00,-2.4600000381469727,0
2022-09-29 18:58:00,-2.462500095367432,0
2022-09-29 18:59:00,-2.4600000381469727,0
2022-09-29 19:00:00,-2.427500009536743,0
2022-09-29 19:01:00,-2.4225001335144043,0
2022-09-29 19:02:00,-2.387500047683716,0
2022-09-29 19:03:00,-2.2674999237060547,0
2022-09-29 19:04:00,-2.2799999713897705,0
2022-09-29 19:05:00,-2.282500028610229,0
2022-09-29 19:06:00,-2.3625001907348637,0
2022-09-29 19:07:00,-2.327499866485596,0
2022-09-29 19:08:00,-2.382500171661377,0
2022-09-29 19:09:00,-2.3975000381469727,0
2022-09-29 19:10:00,-2.4175000190734863,0
2022-09-29 19:11:00,-2.4100000858306885,0
2022-09-29 19:12:00,-2.400000095367432,0
2022-09-29 19:13:00,-2.384999990463257,0
2022-09-29 19:14:00,-2.432500123977661,0
2022-09-29 19:15:00,-2.445000171661377,0
2022-09-29 19:16:00,-2.242500066757202,0
2022-09-29 19:17:00,-0.9600000381469728,1
2022-09-29 19:18:00,0.925000011920929,0
2022-09-29 19:19:00,0.8650000095367432,0
2022-09-29 19:20:00,0.6150000095367432,0
2022-09-29 19:21:00,0.1525000035762787,0
2022-09-29 19:22:00,-0.3000000119209289,0
2022-09-29 19:23:00,-0.6225000023841858,0
2022-09-29 19:24:00,-0.7425000071525574,0
2022-09-29 19:25:00,-0.9399999380111694,0
2022-09-29 19:26:00,-1.069999933242798,0
2022-09-29 19:27:00,-1.1124999523162842,0
2022-09-29 19:28:00,-1.184999942779541,0
2022-09-29 19:29:00,-1.2699999809265137,0
2022-09-29 19:30:00,-1.225000023841858,0
2022-09-29 19:31:00,-1.274999976158142,0
2022-09-29 19:32:00,-1.2925000190734863,0
2022-09-29 19:33:00,-1.3125,0
2022-09-29 19:34:00,-1.3300000429153442,0
2022-09-29 19:35:00,-1.3025000095367432,0
2022-09-29 19:36:00,-1.4049999713897705,0
2022-09-29 19:37:00,-1.4399999380111694,0
2022-09-29 19:38:00,-1.537500023841858,0
2022-09-29 19:39:00,-1.6375000476837158,0
2022-09-29 19:40:00,-1.6024999618530271,0
2022-09-29 19:41:00,-1.607500076293945,0
2022-09-29 19:42:00,-1.6200000047683716,0
2022-09-29 19:43:00,-1.7024999856948853,0
2022-09-29 19:44:00,-1.774999976158142,0
2022-09-29 19:45:00,-1.7899999618530271,0
2022-09-29 19:46:00,-1.7624999284744265,0
2022-09-29 19:47:00,-1.6875,0
2022-09-29 19:48:00,-1.7350000143051147,0
2022-09-29 19:49:00,-1.7825000286102295,0
2022-09-29 19:50:00,-1.7050000429153442,0
2022-09-29 19:51:00,-1.7400000095367432,0
2022-09-29 19:52:00,-1.8125,0
2022-09-29 19:53:00,-1.840000033378601,0
2022-09-29 19:54:00,-1.807499885559082,0
2022-09-29 19:55:00,-1.7999999523162842,0
2022-09-29 19:56:00,-1.8199999332427976,0
2022-09-29 19:57:00,-1.8524999618530276,0
2022-09-29 19:58:00,-1.7825000286102295,0
2022-09-29 19:59:00,-1.805000066757202,0
2022-09-29 20:00:00,-1.7825000286102295,0
2022-09-29 20:01:00,-1.862499952316284,0
2022-09-29 20:02:00,-1.8975000381469729,0
2022-09-29 20:03:00,-1.8899999856948853,0
2022-09-29 20:04:00,-1.892499923706055,0
2022-09-29 20:05:00,-1.8975000381469729,0
2022-09-29 20:06:00,-1.9049999713897705,0
2022-09-29 20:07:00,-1.9375,0
2022-09-29 20:08:00,-1.9075000286102293,0
2022-09-29 20:09:00,-1.934999942779541,0
2022-09-29 20:10:00,-1.955000042915344,0
2022-09-29 20:11:00,-1.965000033378601,0
2022-09-29 20:12:00,-1.9474999904632568,0
2022-09-29 20:13:00,-1.9375,0
2022-09-29 20:14:00,-1.934999942779541,0
2022-09-29 20:15:00,-1.962500095367432,0
2022-09-29 20:16:00,-1.975000023841858,0
2022-09-29 20:17:00,-1.9175000190734863,0
2022-09-29 20:18:00,-1.9725000858306885,0
2022-09-29 20:19:00,-1.992500066757202,0
2022-09-29 20:20:00,-2.052500009536743,0
2022-09-29 20:21:00,-2.0924999713897705,0
2022-09-29 20:22:00,-2.0225000381469727,0
2022-09-29 20:23:00,-2.049999952316284,0
2022-09-29 20:24:00,-2.0425000190734863,0
2022-09-29 20:25:00,-2.109999895095825,0
2022-09-29 20:26:00,-2.127500057220459,0
2022-09-29 20:27:00,-2.1750001907348637,0
2022-09-29 20:28:00,-2.137500047683716,0
2022-09-29 20:29:00,-2.1050000190734863,0
2022-09-29 20:30:00,-2.200000047683716,0
2022-09-29 20:31:00,-2.164999961853028,0
2022-09-29 20:32:00,-2.1550002098083496,0
2022-09-29 20:33:00,-2.1725001335144043,0
2022-09-29 20:34:00,-2.202500104904175,0
2022-09-29 20:35:00,-2.2350001335144043,0
2022-09-29 20:36:00,-2.1700000762939453,0
2022-09-29 20:37:00,-2.282500028610229,0
2022-09-29 20:38:00,-2.2699999809265137,0
2022-09-29 20:39:00,-2.304999828338623,0
2022-09-29 20:40:00,-2.307499885559082,0
2022-09-29 20:41:00,-2.244999885559082,0
2022-09-29 20:42:00,-2.180000066757202,0
2022-09-29 20:43:00,-2.2100000381469727,0
2022-09-29 20:44:00,-2.21500015258789,0
2022-09-29 20:45:00,-2.2100000381469727,0
2022-09-29 20:46:00,-2.2100000381469727,0
2022-09-29 20:47:00,-2.387500047683716,0
2022-09-29 20:48:00,-2.3625001907348637,0
2022-09-29 20:49:00,-2.322499990463257,0
2022-09-29 20:50:00,-2.3449997901916504,0
2022-09-29 20:51:00,-2.319999933242798,0
2022-09-29 20:52:00,-2.365000009536743,0
2022-09-29 20:53:00,-2.297499895095825,0
2022-09-29 20:54:00,-1.807500004768372,0
2022-09-29 20:55:00,-0.1925000101327896,1
2022-09-29 20:56:00,0.8324999809265137,0
2022-09-29 20:57:00,0.7174999713897705,0
2022-09-29 20:58:00,0.4024999737739563,0
2022-09-29 20:59:00,-0.1000000014901161,0
2022-09-29 21:00:00,-0.5275000333786011,0
2022-09-29 21:01:00,-0.7549999952316284,0
2022-09-29 21:02:00,-0.8624999523162842,0
2022-09-29 21:03:00,-0.9824999570846558,0
2022-09-29 21:04:00,-1.0474998950958252,0
2022-09-29 21:05:00,-1.0199999809265137,0
2022-09-29 21:06:00,-0.9674999713897704,0
2022-09-29 21:07:00,-1.0,0
2022-09-29 21:08:00,-1.0499999523162842,0
2022-09-29 21:09:00,-1.122499942779541,0
2022-09-29 21:10:00,-1.1775000095367432,0
2022-09-29 21:11:00,-1.2200000286102295,0
2022-09-29 21:12:00,-1.1375000476837158,0
2022-09-29 21:13:00,-0.9950000047683716,0
2022-09-29 21:14:00,-1.087499976158142,0
2022-09-29 21:15:00,-1.1825000047683716,0
2022-09-29 21:16:00,-1.1124999523162842,0
2022-09-29 21:17:00,-1.3275001049041748,0
2022-09-29 21:18:00,-1.357500076293945,0
2022-09-29 21:19:00,-1.502500057220459,0
2022-09-29 21:20:00,-1.6200000047683716,0
2022-09-29 21:21:00,-1.6449999809265137,0
2022-09-29 21:22:00,-1.5374999046325684,0
2022-09-29 21:23:00,-1.5649999380111694,0
2022-09-29 21:24:00,-1.6775000095367432,0
2022-09-29 21:25:00,-1.7174999713897705,0
2022-09-29 21:26:00,-1.7774999141693115,0
2022-09-29 21:27:00,-1.7725000381469729,0
2022-09-29 21:28:00,-1.7100000381469729,0
2022-09-29 21:29:00,-1.752500057220459,0
2022-09-29 21:30:00,-1.715000033378601,0
2022-09-29 21:31:00,-1.7450000047683716,0
2022-09-29 21:32:00,-1.7000000476837158,0
2022-09-29 21:33:00,-1.732500076293945,0
2022-09-29 21:34:00,-1.815000057220459,0
2022-09-29 21:35:00,-1.7925000190734863,0
2022-09-29 21:36:00,-1.847499966621399,0
2022-09-29 21:37:00,-1.7974998950958252,0
2022-09-29 21:38:00,-1.7725000381469729,0
2022-09-29 21:39:00,-1.8125,0
2022-09-29 21:40:00,-1.8200000524520876,0
2022-09-29 21:41:00,-1.805000066757202,0
2022-09-29 21:42:00,-1.7625000476837158,0
2022-09-29 21:43:00,-1.784999966621399,0
2022-09-29 21:44:00,-1.8324999809265137,0
2022-09-29 21:45:00,-1.8450000286102293,0
2022-09-29 21:46:00,-1.870000004768372,0
2022-09-29 21:47:00,-1.8650000095367432,0
2022-09-29 21:48:00,-1.7625000476837158,0
2022-09-29 21:49:00,-1.7725000381469729,0
2022-09-29 21:50:00,-1.7799999713897705,0
2022-09-29 21:51:00,-1.8049999475479128,0
2022-09-29 21:52:00,-1.8899999856948853,0
2022-09-29 21:53:00,-1.919999957084656,0
2022-09-29 21:54:00,-1.9175000190734863,0
2022-09-29 21:55:00,-1.9124999046325684,0
2022-09-29 21:56:00,-1.9049999713897705,0
2022-09-29 21:57:00,-1.8550000190734863,0
2022-09-29 21:58:00,-1.862499952316284,0
2022-09-29 21:59:00,-1.9049999713897705,0
2022-09-29 22:00:00,-1.805000066757202,0
2022-09-29 22:01:00,-1.7450000047683716,0
2022-09-29 22:02:00,-1.8174999952316284,0
2022-09-29 22:03:00,-1.9175000190734863,0
2022-09-29 22:04:00,-1.975000023841858,0
2022-09-29 22:05:00,-1.982500076293945,0
2022-09-29 22:06:00,-1.9450000524520876,0
2022-09-29 22:07:00,-1.9175000190734863,0
2022-09-29 22:08:00,-1.995000004768372,0
2022-09-29 22:09:00,-2.032500028610229,0
2022-09-29 22:10:00,-1.932500004768372,0
2022-09-29 22:11:00,-1.950000047683716,0
2022-09-29 22:12:00,-1.8949999809265137,0
2022-09-29 22:13:00,-1.8774999380111692,0
2022-09-29 22:14:00,-1.7625000476837158,0
2022-09-29 22:15:00,-1.752500057220459,0
2022-09-29 22:16:00,-1.8899999856948853,0
2022-09-29 22:17:00,-1.9049999713897705,0
2022-09-29 22:18:00,-1.8600000143051147,0
2022-09-29 22:19:00,-1.8849999904632568,0
2022-09-29 22:20:00,-1.9450000524520876,0
2022-09-29 22:21:00,-1.899999976158142,0
2022-09-29 22:22:00,-1.862499952316284,0
2022-09-29 22:23:00,-1.8025000095367432,0
2022-09-29 22:24:00,-1.900000095367432,0
2022-09-29 22:25:00,-1.7649999856948853,0
2022-09-29 22:26:00,-1.932500004768372,0
2022-09-29 22:27:00,-2.012500047683716,0
2022-09-29 22:28:00,-1.9725000858306885,0
2022-09-29 22:29:00,-1.9600000381469729,0
2022-09-29 22:30:00,-1.809999942779541,0
2022-09-29 22:31:00,-1.8199999332427976,0
2022-09-29 22:32:00,-1.8725000619888303,0
2022-09-29 22:33:00,-1.9175000190734863,0
2022-09-29 22:34:00,-1.8650000095367432,0
2022-09-29 22:35:00,-1.909999966621399,0
2022-09-29 22:36:00,-1.9299999475479128,0
2022-09-29 22:37:00,-1.975000023841858,0
2022-09-29 22:38:00,-1.9299999475479128,0
2022-09-29 22:39:00,-1.919999957084656,0
2022-09-29 22:40:00,-1.2324999570846558,0
2022-09-29 22:41:00,0.7325000166893005,1
2022-09-29 22:42:00,0.6924999952316284,0
2022-09-29 22:43:00,0.5999999642372131,0
2022-09-29 22:44:00,0.4174999892711639,0
2022-09-29 22:45:00,0.1475000083446502,0
2022-09-29 22:46:00,-0.1125000044703483,0
2022-09-29 22:47:00,-0.197500005364418,0
2022-09-29 22:48:00,-0.4025000035762787,0
2022-09-29 22:49:00,-0.6174999475479126,0
2022-09-29 22:50:00,-0.7149999737739563,0
2022-09-29 22:51:00,-0.7699999809265137,0
2022-09-29 22:52:00,-0.8075000047683716,0
2022-09-29 22:53:00,-0.8174999952316284,0
2022-09-29 22:54:00,-0.8324999809265137,0
2022-09-29 22:55:00,-1.0325000286102295,0
2022-09-29 22:56:00,-1.132499933242798,0
2022-09-29 22:57:00,-1.069999933242798,0
2022-09-29 22:58:00,-1.1399999856948853,0
2022-09-29 22:59:00,-1.149999976158142,0
2022-09-29 23:00:00,-1.1124999523162842,0
2022-09-29 23:01:00,-1.1749999523162842,0
2022-09-29 23:02:00,-1.1699999570846558,0
2022-09-29 23:03:00,-1.162500023841858,0
2022-09-29 23:04:00,-1.0924999713897705,0
2022-09-29 23:05:00,-1.2300000190734863,0
2022-09-29 23:06:00,-1.2625000476837158,0
2022-09-29 23:07:00,-1.2925000190734863,0
2022-09-29 23:08:00,-1.377500057220459,0
2022-09-29 23:09:00,-1.4299999475479126,0
2022-09-29 23:10:00,-1.4199999570846558,0
2022-09-29 23:11:00,-1.3875000476837158,0
2022-09-29 23:12:00,-1.402500033378601,0
2022-09-29 23:13:00,-1.4625000953674316,0
2022-09-29 23:14:00,-1.4375,0
2022-09-29 23:15:00,-1.4325000047683716,0
2022-09-29 23:16:00,-1.4250000715255735,0
2022-09-29 23:17:00,-1.409999966621399,0
2022-09-29 23:18:00,-1.492500066757202,0
2022-09-29 23:19:00,-1.4800000190734863,0
2022-09-29 23:20:00,-1.5125000476837158,0
2022-09-29 23:21:00,-1.5399999618530271,0
2022-09-29 23:22:00,-1.6100000143051147,0
2022-09-29 23:23:00,-1.6200000047683716,0
2022-09-29 23:24:00,-1.5649999380111694,0
2022-09-29 23:25:00,-1.6050000190734863,0
2022-09-29 23:26:00,-1.6924999952316284,0
2022-09-29 23:27:00,-1.7100000381469729,0
2022-09-29 23:28:00,-1.649999976158142,0
2022-09-29 23:29:00,-1.6575000286102295,0
2022-09-29 23:30:00,-1.6799999475479126,0
2022-09-29 23:31:00,-1.6924999952316284,0
2022-09-29 23:32:00,-1.715000033378601,0
